Tiêu đề,Giá,Diện tích,Vị trí,Ngày đăng,Danh sách đường dẫn
"Bán nhà khu Đông Dương, thị trấn Lương Sơn, Hòa Bình","
3.7 Tỷ","
75 m²","
Lương Sơn - Hòa Bình",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620105857-1816_wm.jpg']
"Bán gấp nhà HXT 8m Lê Văn Sỹ, P13, Q. Phú Nhuận 6x20m - 3tầng giá rẻ 16tỷ (chính chủ)","
16 Tỷ","
300 m²","
Phú Nhuận - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620105709-3d4c_wm.jpg']
Bán gấp căn 2PN2WC. 70m². Giá chỉ: 1.8 tỷ . Nội thất như hình. tại Vinhomes Gia Lâm,"
1.8 Tỷ","
70 m²","
Gia Lâm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/14/20230614110000-cf11_wm.jpg']
"Bán lô đất mặt tiền Lương Định Của Q2, 10x20m đất, xd được 1 hầm + 4 tầng","
71.5 Tỷ","
200 m²","
Quận 2 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/14/20230614105658-8397_wm.jpg']
"Bệnh viện đa khoa quốc tế tư nhân thành phố thành phố Hồ Chí Minh bán, chuyển nhượng.","
800 Tỷ","
Không xác định","
Bình Thạnh - Hồ Chí Minh",29/06/2023,['/Images/no-photo170.png']
TƯ ĐÌNH – ĐẤT PHÂN LÔ QUÂN ĐỘI – Ô TÔ TRÁNH – DÂN TRÍ AN NINH ĐỈNH CAO – MẶT TIỀN RỘNG – CỤC THOÁNG,"
7.2 Tỷ","
70 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/07/20230607093944-1191_wm.jpg']
Chính chủ cần bán căn131m2 tại chung cư Làng Quốc Tế Thăng Long. Full đồ giá 5.150 tỷ/ căn: 0981129,"
5.15 Tỷ","
131 m²","
Cầu Giấy - Hà Nội",29/06/2023,"['https://img.dothi.net/crop/170x115/2023/06/05/20230605105608-3d65_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/05/20230605105608-3d65_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/05/20230605105626-7b8f_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/05/20230605105639-915a_wm.jpg']"
Bán biệt thự song lập Vinhomes Ocean Park diện tích 150 m2 giá 21. tỷ,"
21.5 Tỷ","
150 m²","
Gia Lâm - Hà Nội",29/06/2023,"['https://img.dothi.net/crop/170x115/2022/01/05/20220105152235-050f_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105152235-050f_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105152235-77bb_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105152235-aaff_wm.jpg']"
"Bán biệt thự song lập Sao Biển 148.5m2 giá 23.5 tỷ view biển nước mặn, gần Vincom Ocean Park","
23.5 Tỷ","
148.5 m²","
Gia Lâm - Hà Nội",29/06/2023,"['https://img.dothi.net/crop/170x115/2022/01/05/20220105100249-031a_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105100249-031a_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105100324-209b_wm.jpg', 'https://img.dothi.net/crop/170x115/2022/01/05/20220105100324-f92f_wm.jpg']"
Bán mới Shop chân đế VInhomes Smart City cho thuê 40tr/th NH giải ngân 80% ân hạn đến 31/5/2024,"
7 Tỷ","
52 m²","
Nam Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629105606-0459_wm.jpg']
Bán nhà kim giang Thanh liệt Thanh Trì .HN  giá 2.55 tỷ 38m x 3 tầng LH0983860424,"
2.55 Tỷ","
38 m²","
Thanh Trì - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/23/20230623105009-24f4_wm.jpg']
"Bán nhà rẻ như bán đất Hoàng Văn Thái 33m2 3T khu Phân lô ,2 thoáng chỉ 4.3 tỷ.","
435 Tỷ","
33 m²","
Thanh Xuân - Hà Nội",29/06/2023,['/Images/no-photo170.png']
"TT ĐỐNG ĐA, 7 CHỖ VÀO NHÀ NGÕ THÔNG, VỪA Ở VỪA LÀM VĂN PHÒNG, Thái Hà 46/50m2 7T, 13,4 tỷ Đống Đa","
13.4 Tỷ","
50 m²","
Đống Đa - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/12/20230612092754-38d4.jpg']
"Bán nhà Long Biên ngay ngã tư Thạch Bàn Cổ Linh, diện tích 54m2 4,5 tầng 5 ngủ giá 3,65 tỷ","
3.65 Tỷ","
54 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/05/10/20230510094848-4b9a_wm.jpg']
"Bán loại bất động sản khác tại Phường 7, Gò Vấp, Hồ Chí Minh diện tích 80m2","
Thỏa thuận","
80 m²","
Gò Vấp - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629105415-5f7f_wm.jpg']
"Bán đất tặng nhà Khu bờ Đông, đường Nơ Trang Long, Gia Nghĩa, tỉnh Đắk Nông.","
7.35 Tỷ","
1236.3 m²","
Gia Nghĩa - Đắk Nông",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629105126-158c_wm.jpg']
"Bán nhà Xuân Phương, Trịnh Văn Bô, DT: 31m2 x 5 tầng, hướng Tây Bắc, giá 2.7 tỷ. LH: 097.3535.231","
2.7 Tỷ","
31 m²","
Nam Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/27/20230627103832-6baa_wm.jpeg']
Bán nhà Công Hòa Hữu Hòa cách cầu 100m 39m2 4 tầng 2.98 tỷ CTL hình chuẩn,"
2.98 Tỷ","
39 m²","
Thanh Trì - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/26/20230626104810-3bd0_wm.jpg']
"Bán nhà riêng tại Phường Ngọc Lâm, Long Biên, Hà Nội diện tích 38m2 giá 4.8 Tỷ","
4.8 Tỷ","
38 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/23/20230623104933-3aff_wm.jpeg']
"Cần chuyển nhượng liền kề Geleximco Lê Trọng Tấn, giá chỉ từ 7.2 tỷ cả nhà","
9.8 Tỷ","
120 m²","
Hà Đông - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/22/20230622101258-ef00_wm.jpg']
"Bán tòa căn hộ dịch vụ Thảo Điền, 257m2 đất, 1 hầm + 5 lầu, gồm 18 căn, sổ hồng","
65 Tỷ","
257.4 m²","
Quận 2 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620104801-f6de_wm.jpg']
"Bán nhà Nguyễn Khiêm Ích, 85m2, 14,3 tỷ, spa thuê 81tr/tháng x HD 4 năm","
14.3 Tỷ","
85 m²","
Gia Lâm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620095216-1417_wm.jpg']
"Bán nhà Phố Trạm Long Biên ngay gần Aeon Mall 45m2 6 tầng ô tô để trong nhà giá 5,95 tỷ","
5.95 Tỷ","
45 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/05/10/20230510154814-f6a2_wm.jpg']
Bán lỗ căn 127m2 4PN 3WC giá 24tr/m2 nội thất hoàn thiện,"
3 Tỷ","
127 m²","
Thanh Trì - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/04/14/20230414160809-f1c0_wm.jpg']
"Bán nhà Long Biên đường Bát Khối 39m2 xây 4,5 tầng ngõ rộng có sân riêng giá 2,65 tỷ","
2.65 Tỷ","
39 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/03/28/20230328164046-1d7c_wm.jpg']
Bán nhanh trong tháng này căn Mulberry Land D 08 - 11 giá nào cũng bán. 3PN BC Đông Nam,"
Thỏa thuận","
114 m²","
Hà Đông - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2022/11/21/20221121110104-8f6a_wm.jpg']
Đất Full Thổ Cư -Đường Lê Thị Hà -Tân Xuân -Hóc Môn 10mx30m Chỉ 30 Tỷ,"
30 Tỷ","
30 m²","
Hóc Môn - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629104941-49e3_wm.jpg']
"Bán nhà HXH vip Hậu Giang Q6, 101m2 4.8x21m, 2 tầng tiện xây mới, đầu tư giữ tiền, chỉ 11 tỷ TL","
11 Tỷ","
98 m²","
Quận 6 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/03/24/20230324135756-0fec_wm.jpg']
"Nhà mặt tiền An Lạc Bình Tân 75m2 5x15, 4PN cực đẹp, tặng NT, SHR không LG, bán nhanh 8 tỷ TL, gấp","
8 Tỷ","
75 m²","
Bình Tân - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/03/24/20230324085633-c26c_wm.jpg']
"Mặt tiền An Lạc Bình Tân 84m2 4PN 4.2x20m SHR đẹp, tiện ở VP, giá chạm đáy chỉ 7 tỷ TL gấp","
7 Tỷ","
84 m²","
Bình Tân - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/25/20230225091415-9307_wm.jpg']
"Bán Đất 2tr/1m2 view Suối tại thị trấn Ngãi Giao, Bàu Chinh, Huyện Châu Đức","
25.5 Tỷ","
12739 m²","
Châu Đức - Bà Rịa Vũng Tàu",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/15/20230215124401-e70f_wm.jpg']
"Bán đất mặt tiền đường Mỹ Xuân - Ngãi Giao, thị xã Phú Mỹ, Bà Rịa Vũng Tàu","
24 Tỷ","
920.3 m²","
Phú Mỹ - Bà Rịa Vũng Tàu",29/06/2023,['https://img.dothi.net/crop/170x115/2022/09/27/20220927155249-c7a8_wm.jpg']
"Bán gần 4.3ha đất 2 mặt suối đường ĐT 22 Xã La Dạ, Hàm Thuận Bắc, Bình Thuận","
25.79 Tỷ","
42987 m²","
Hàm Thuận Bắc - Bình Thuận",29/06/2023,['https://img.dothi.net/crop/170x115/2022/06/02/20220602214326-f64c_wm.jpg']
"Mặt tiền kinh doanh Mai Hắc Đế Quận 8, 151m2 4.8x32m, sầm uất, nhà đẹp ở ngay, chỉ 10,9 tỷ TL","
10.9 Tỷ","
151 m²","
Quận 8 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2022/05/31/20220531191205-d57f_wm.jpg']
"Bán nhà 2 tầng 100m2, shhc, giá 3.8 tỷ Phường Tăng Nhơn Phú A, Quận 9","
38000000 Triệu/m²","
100 m²","
Quận 9 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629120201-ed8f_wm.jpg']
"Bán nhà mặt Phố gần Trường Chinh ,Thành Xuân, oto tải vào nhà ,KD bất chấp ,đt 41m x 5 tầng ,Mt 5m","
10.5 Tỷ","
41 m²","
Thanh Xuân - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629120228-e221_wm.jpg']
Bán nhà Tả Thanh Oai Thanh Trì 35m2 ô tô vào nhà 5 tầng nhỉnh 2 tỷ X,"
2.5 Tỷ","
35 m²","
Thanh Trì - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620115615-a6fa_wm.jpg']
Giảm 65tỷ xuống 58tỷ - Khuôn đất MT Trương Quốc Dung 10x30 - CTXD hầm + 8 tầng,"
58 Tỷ","
300 m²","
Phú Nhuận - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/17/20230617115618-699f_wm.jpg']
"Bán nhà An Phú Q2, Nguyễn Quý Cảnh, 1 hầm + 4 lầu, 5x20m đất, 5PN, giá tốt","
28 Tỷ","
100 m²","
Quận 2 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/17/20230617115529-514d_wm.jpg']
Bán nhà 3 tầng tự xây ngõ 140 đường Nguyễn Xiển ô tô vào nhà.,"
8.00 Tỷ","
40 m²","
Thanh Xuân - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/09/20230609101608-9c1e_wm.jpg']
"Cần vốn đầu tư, bán nhà riêng đường Láng Hạ, nhà mới, lô góc 55m2 - 7 tầng, gara oto, giá 11 tỉ","
11 Tỷ","
55 m²","
Đống Đa - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629115856-ae06_wm.jpg']
"TOÀ NHÀ DÒNG TIỀN MỸ ĐÌNH. Phường Mỹ Đình 2 Quận Nam Từ Liêm ,Hà Nội","
26.5 Tỷ","
120 m²","
Nam Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620110904-1d93.jpg']
"Bán nhà 3 tầng điện tích 37 m2 xóm tháp , Đại Mỗ nhà dân xây ngõ trước nhà rộng 2,7 m","
Thỏa thuận","
37 m²","
Nam Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620110519-4fc7.jpg']
"Mặt Phố Định Công Thượng Siêu Kinh Doanh 80m2 5 tầng giá 12 tỷ, sầm uất ngày đêm. HIẾM","
12 Tỷ","
80 m²","
Thanh Xuân - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/17/20230617115038-6c09_wm.jpg']
Bán đất sổ hồng riêng - Lý Nhơn - Huyện Cần Giờ - HCM - DT 1980m2 - Giá 2.7tỷ,"
2.7 Tỷ","
1980 m²","
Cần Giờ - Hồ Chí Minh",29/06/2023,['/Images/no-photo170.png']
Mặt phố Trung Phụng 6 tầng 7 tỷ tầm tiền siêu hiếM Đống Đa Kinh doanh mọi loại hình 0986073333,"
7 Tỷ","
22 m²","
Đống Đa - Hà Nội",29/06/2023,"['https://img.dothi.net/crop/170x115/2023/06/14/20230614115232-7d8e_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/14/20230614115232-7d8e_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/14/20230614115400-0138_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/14/20230614115401-5cc5_wm.jpg']"
"Bán căn hộ Vinhomes Skylake, S3.16, hướng nhìn KĐT Mỹ Đình Sông Đà, 2PN, sẵn slot ô tô","
Thỏa thuận","
65 m²","
Nam Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629115154-ac69_wm.jpg']
Gia đình cần bán căn liền kề Gamuda 119m2 full đồ đẹp vị trí đẹp giá 19. X tỷ LH 0977.699.855,"
Thỏa thuận","
119 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/15/20230615164026-7061_wm.jpeg']
"Bán nhà đẹp như tranh phố Minh Khai, ngay Công ty May Thăng Long, 70m2, 6.5tỷ","
6.5 Tỷ","
70 m²","
Hai Bà Trưng - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/05/20230605114547-c538_wm.jpg']
Bán căn hộ 3PN The One 81m2 giá 2.9 tỷ. LH 0977.699.855,"
2.9 Tỷ","
81 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/03/20230203101907-cd85_wm.jpeg']
Bán gấp căn biệt thự Gamuda 120m2 vị trí cực đẹp lh 0977.699.855,"
18.5 Tỷ","
120 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/02/20230202154931-7b3e_wm.jpeg']
Bán gấp căn hộ 3pn 95m2 toà the zen giá 4.1 tỷ lh 0977.699.855,"
4.1 Tỷ","
95 m²","
Hoàng Mai - Hà Nội",29/06/2023,['/Images/no-photo170.png']
Cần bán gấp căn hộ 3pn 75m2 toà The Zen giá 3.x tỷ lh 0977.699.855,"
3.4 Tỷ","
75 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/02/20230202153658-069f_wm.jpeg']
"Cập nhật quỹ căn biệt thự Dương Nội giá tốt nhất thị trường, giá chỉ từ 21 tỷ/căn.LH:0937855599","
21 Tỷ","
189 m²","
Hà Đông - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629114358-c8e9_wm.jpg']
"Bán đất 2 mặt tiền ngay SÔNG HÀN, 181m2, 8.8 tỷ,  Mỹ An 18 và đường 7.5m, Q. Ngũ Hành Sơn","
8.8 Tỷ","
181 m²","
Ngũ Hành Sơn - Đà Nẵng",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/26/20230626114158-f372_wm.jpg']
"Cần bán nhà đường Trần Não, Quận 2, 103m2, 3 lầu nhà đẹp, đường rộng rãi, sổ chính chủ. 093183457","
16 Tỷ","
103 m²","
Quận 2 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/20/20230620114228-3af1_wm.jpg']
Cần bán gấp căn 2PN the one 68m2 full đồ đẹp view KĐT yên tĩnh giá 2.3x tỷ LH 0977.699.855,"
Thỏa thuận","
68 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/18/20230618104615-f41d_wm.jpeg']
"Bán biệt thự Thảo Điền Thủ Đức, 1155,5m2 đất, 1 hầm + 3 tầng, hồ bơi + sân vườn","
185 Tỷ","
1155.5 m²","
Quận 2 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/14/20230614114044-534f_wm.jpg']
"Cần bán gấp CH 179m2 tại Berriver 390 Nguyễn Văn Cừ, tầng đẹp, nhận nhà ngay","
6.3 Tỷ","
179 m²","
Long Biên - Hà Nội",29/06/2023,"['https://img.dothi.net/crop/170x115/2023/06/08/20230608114045-a515_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/08/20230608114045-a515_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/08/20230608114045-55e0_wm.jpg', 'https://img.dothi.net/crop/170x115/2023/06/08/20230608114046-4992_wm.jpg']"
"Hải Yến 0963.77.55.56 - bán CH 3 phòng ngủ tháp Ruby - Saigon Pearl tầng cao, view sông giá 8,9 tỷ","
8.9 Tỷ","
138 m²","
Bình Thạnh - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/04/17/20230417111307-2216_wm.jpg']
Bán gấp căn liền kề tiêu chuẩn ST5 90m2 đất 15 tỷ LH 0977699855,"
15 Tỷ","
90 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/27/20230227120213-3c89_wm.jpg']
"Bán căn hộ 45m2 studio tòa The Two full đồ 1,8 tỷ lh 0977699855","
1.8 Tỷ","
45 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/27/20230227115816-9ca8_wm.jpg']
"Bán căn 2PN 79m2 tòa The Two full đồ giá 2,9 tỷ Lh 0977 699 855","
2.9 Tỷ","
79 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/27/20230227114838-cbec_wm.jpg']
Bán gấp căn hộ 2pn 64m2 tòa The One full đồ đẹp lh 0977.699.855,"
2.2 Tỷ","
64 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/08/20230208105929-70b1_wm.jpg']
"Bán nhanh 40m2 đất sau trường cấp 3 Thạch Bàn, đối diện Hà Nội Garden City - 1.85 tỷ","
1.85 Tỷ","
40 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/06/20230206112117-a7f4_wm.jpg']
Bán căn hộ 72m2 2pn The One Gamuda full đồ giá 2.3 tỷ lh 0977.699.855,"
2.3 Tỷ","
72 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/02/20230202151610-cef7_wm.jpeg']
Gia đình cần bán căn 1pn 55m2 full đồ đẹp toà The Zen giá 2.3 tỷ,"
2.3 Tỷ","
55 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/02/20230202151153-f0b0_wm.jpeg']
"Bán nhà riêng tại Đường Thụy Khuê, Phường Bưởi, Tây Hồ, Hà Nội diện tích 33m2 giá 4.8 Tỷ","
4.8 Tỷ","
33 m²","
Tây Hồ - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629114411-ec2c_wm.jpg']
"Chủ bị xiết nợ,Giảm 700 triệu, nhà 2 mặt ngõ, ô tô vào nhà 63m2, đối diện cấp 2 Xuân Đỉnh","
6.8 Tỷ","
63 m²","
Bắc Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629114449-82cf_wm.jpeg']
"Bán nhà 2 lầu đúc kiên cố đường Tân Liêm, Xã Phong Phú, Huyện Bình Chánh","
5 Tỷ","
90.1 m²","
Bình Chánh - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629114211-e78e_wm.jpg']
"Chủ cần gấp - giảm 1 tỷ -Nhà 2 tầng ngõ 205 Xuân Đỉnh 46m2, MT 4.2 M giá còn 3,xx tỷ","
Thỏa thuận","
46 m²","
Bắc Từ Liêm - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629113923-9c94_wm.jpeg']
🎯🎯Bán căn hộ 2pn - có NT - Cc BellezaQ 7- Dt 88m2 - Giá 2.45 tỷ TL,"
2.45 Tỷ","
88 m²","
Quận 7 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/23/20230623170810-da7d_wm.jpg']
✅Bán căn hộ 2pn-FuNt - Nhà decor - Cc BellezaQ 7- Dt 76m2 - Giá tốt 2.2 tỷ,"
2.2 Tỷ","
76 m²","
Quận 7 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/23/20230623165111-a872_wm.jpg']
Bán căn hộ 2PN - SHR + Góc - Cc Belleza Q 7 - Dt 88m2 - Giá 2.4 tỷ,"
2.4 Tỷ","
88 m²","
Quận 7 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/18/20230618122623-40c4_wm.jpg']
Bán căn The One 2PN 64m2 full đồ 2.3x tỷ LH 0977.699.855,"
2.33 Tỷ","
64 m²","
Hoàng Mai - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/18/20230618104317-4230_wm.jpeg']
"Bán nhà Quận 3, mặt tiền Tú Xương, gồm 3 căn bán chung, tổng DT 555m2 đất","
181 Tỷ","
555 m²","
Quận 3 - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/17/20230617111640-7b1c_wm.jpg']
Bán căn hộ 3PN - CC Belleza Q7 - DT 124m2 - SHR - có ban công - Giá 3.3 tỷ,"
3.3 Tỷ","
124 m²","
Quận 7 - Hồ Chí Minh",29/06/2023,['/Images/no-photo170.png']
"Bán Nhà 4 Tầng Ngõ 565 Bát Khối, Long Biên - 2.3 Tỷ","
2.32 Tỷ","
30 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/08/20230608113541-592a_wm.jpg']
NHÀ PHỐ VŨ ĐỨC THẬN - LÔ GÓC - NGÕ THÔNG Ô TÔ TRÁNH - Ô TÔ VÀO NHÀ - TIỆN ÍCH NGẬP TRÀN,"
9.3 Tỷ","
96 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/07/20230607101511-21fe_wm.jpg']
"Nhà đẹp trung tâm Đống Đa: 44.5m2*4T. Lô góc, gần phố, ngõ thông. Giá cực rẻ","
4.45 Tỷ","
44.5 m²","
Đống Đa - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/05/11/20230511165247-8832_wm.jpg']
"Bán nhà dân xây kiên cố 5.5 tầng x 35m2, Phố Trạm, đối diện AEON Mall - 3,7 tỷ","
3.7 Tỷ","
35 m²","
Long Biên - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/02/14/20230214103442-b7e5_wm.jpg']
"Bán gấp căn hộ 2PN tòa B chung cư imperia garden, dt 75m2, bc đông bắc, full nội thất, giá 3,7x tỷ","
3.75 Tỷ","
80 m²","
Thanh Xuân - Hà Nội",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/29/20230629113932-f656_wm.jpg']
"Chính chủ bán nhà 1 trệt 1 lửng, 4x12m, Hóc Môn, 1,35 tỉ","
1.35 Tỷ","
48 m²","
Hóc Môn - Hồ Chí Minh",29/06/2023,['https://img.dothi.net/crop/170x115/2023/06/15/20230615092146-5eae_wm.jpg']
"Đất nền khu dân cư An Gia, sổ hồng riêng TT 525 xây dựng ngay","
525 Triệu","
100 m²","
Bến Lức - Long An",29/06/2023,['https://img.dothi.net/crop/170x115/2023/03/16/20230316101538-4c24_wm.jpg']
